concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000020436,38001541,Maps to,1970-01-01,2099-12-31,
2000020437,38001526,Maps to,1970-01-01,2099-12-31,
2000020438,38001525,Maps to,1970-01-01,2099-12-31,
2000020439,38001398,Maps to,1970-01-01,2099-12-31,
2000020440,38001397,Maps to,1970-01-01,2099-12-31,
2000020441,38001399,Maps to,1970-01-01,2099-12-31,
2000020442,38001077,Maps to,1970-01-01,2099-12-31,
2000020443,38001078,Maps to,1970-01-01,2099-12-31,
2000020444,38001077,Maps to,1970-01-01,2099-12-31,
2000020445,38001078,Maps to,1970-01-01,2099-12-31,
2000020446,38001017,Maps to,1970-01-01,2099-12-31,
2000020447,38001016,Maps to,1970-01-01,2099-12-31,
2000020448,38001015,Maps to,1970-01-01,2099-12-31,
2000020449,38001017,Maps to,1970-01-01,2099-12-31,
2000020450,38001030,Maps to,1970-01-01,2099-12-31,
2000020451,38001029,Maps to,1970-01-01,2099-12-31,
2000020452,38001031,Maps to,1970-01-01,2099-12-31,
2000020453,38001029,Maps to,1970-01-01,2099-12-31,
2000020454,38001031,Maps to,1970-01-01,2099-12-31,
2000020455,38001180,Maps to,1970-01-01,2099-12-31,
2000020456,38001179,Maps to,1970-01-01,2099-12-31,
2000020457,38001178,Maps to,1970-01-01,2099-12-31,
2000020458,38001180,Maps to,1970-01-01,2099-12-31,
2000020459,38001183,Maps to,1970-01-01,2099-12-31,
2000020460,38001181,Maps to,1970-01-01,2099-12-31,
2000020461,38001183,Maps to,1970-01-01,2099-12-31,
2000020462,38000988,Maps to,1970-01-01,2099-12-31,
2000020463,38000987,Maps to,1970-01-01,2099-12-31,
2000020464,38000988,Maps to,1970-01-01,2099-12-31,
2000020465,38001514,Maps to,1970-01-01,2099-12-31,
2000020466,38001513,Maps to,1970-01-01,2099-12-31,
2000020467,38001515,Maps to,1970-01-01,2099-12-31,
2000020468,38001273,Maps to,1970-01-01,2099-12-31,
2000020469,38001272,Maps to,1970-01-01,2099-12-31,
2000020470,38001259,Maps to,1970-01-01,2099-12-31,
2000020471,38001258,Maps to,1970-01-01,2099-12-31,
2000020472,38001259,Maps to,1970-01-01,2099-12-31,
2000020473,38001439,Maps to,1970-01-01,2099-12-31,
